product_name	no_of_stars	review_title	review_date	review_place	review_helpful	review_body
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	cb unicorn 160	2017-08-17	India	3	   Using my Honda CB unicorn 160Second time.after 200 km use engine running smoothly and best performance .Check how many km runs smooth. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Good product	2019-06-05	India		   Not much difference in performance. Smooth engine sound. Longer oil change interval 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	MOTUL	2018-11-24	India	One	   Motul always my frst choice...Its been 4 yrs im riding my 160rtr n still its engine sounds like new one.. thnx motul n to ur team fr making such oils meet my expectations 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	The best engine oil used till , i used almost all engine brands engine oil but motul is the best	2020-08-16	India		   Bike Engine feels so smooth and pick up increased drastically 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	So far so good	2019-11-09	India		   Steal deal got it for as low as 699.Its great for all those 150-250cc bikes absolutely smoothens engine.You'ld definitely experience the change if coming from oem oil. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	nice product	2019-10-07	India	One	   dont except huge change in bike 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Good	2018-11-19	India	2	   Somewhere i feel its quite thickoil  for honda shine , but it reduced vibration at 60kmph 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Motul 7100	2018-07-06	India	One	   Nothing to tell about motul 7100. Just write the review for Amazon.in superb and haressfree delivery. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Best engine oil can get in the market today	2019-12-13	India		   the product is awesome I am using it in Yamaha r1 5 it has dampen some vibration but other than that the main advantages is that i can stretch it upto 3-4k kms easily. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	It's really good engine oil, sound of your engine definitely should be change and better.	2019-10-28	India		   It's a very good product. People who drive 150/160CC bike segments but drive generally normal and city rides its oil is perfect but not for drag racing or long Crouseing. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Not so bad	2020-03-06	India		   I used this oil for the first time in my Unicorn 150 for 2 to 3 weeks vehicle was super smooth but later I'm feeling same old oil experience 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	1	DISAPPOINTED	2017-08-03	India	3	   Disappointed,Purchased 2nd time and got a leaked product.. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	3	local retailers selling it  too expensive	2019-10-29	India		   Buy it, stalk it( i did already, 3 ,which will work for at least next 15kkm , local retailers selling it  too expensive. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Great	2019-10-28	India	One	   Great 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Go for a change....	2019-10-19	India		   Does it's job perfectly well.... Can go for it.  Priorly was using Shell Ultra, just switched to try on this & wasn't disappointed. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Want buttery smooth performance, then buy this synthetic oil	2018-10-23	India		   Used this oil in my motorcycle cb unicorn 150 and feel the difference. Vibration at high speed get reduced, engine get smooth and fuel economy also improved. Used this fully synthetic oil for your motorcycle and feel the change. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Go for it	2019-02-07	India	2	   This goes well with my bike. Engine runs smoother. Lesser vibration 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Five Stars	2017-09-16	India	2	   My gixxer is running very smooth.. gear shift sound gone down and its smooth. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	BEST PRODUCT	2018-11-11	India	2	   BEST FOR MY HONDA UNICORN 150 BS-4 MODEL 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Vfm	2019-10-24	India		   The oil is best for all 150cc+ bikes.  The engine feels smooth 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Five Stars	2017-05-23	India	3	   Best for higher temperatures area, improves the gear shifting, reduce engine noise and vibration, best for long journey. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Highly recommended for	2018-05-25	India	2	   I used this in my apache rtr believe me bike engine is so smooth and no vibration. Highly recommended for apache 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Good but I like to change my previous oil shell	2019-01-14	India		   My previous engine oil is some what better shell 10w-40 fully synthetic. I didn't see any variation in motul. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Best engine oil for honda bikes	2019-09-01	India		   Grt mileageSuperb performanceJust for if u have honda xblade 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Pickup and mileage	2019-07-10	India		   Good initial power and mileage.i actually get a 5-7 km extra milage compare to ordinary Engine oil. If you like to pay more to get a good pick up and mileage,then i will suggest motul and shell fully synthetic oil 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Very very good	2020-06-17	India		   Very nice products I using after 35000km ingine performance is minde blowing /nai bike se jada performance & power 300km onli 3 howers kantinew I perches 625₹ but this time 820₹ 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Good if given settling time while cold start	2020-03-02	India		   Used for RTR200. Required to leave vehicle in idle for 3 or 5 mines while cold start to get smoothness. Other than that the no worries. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Excellent product	2019-02-23	India		   Now my bike zooms upto the power band pretty easily..I can feel the power surge now. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Smooth and long life !!	2020-03-05	India	One	   Using in FZ25 ...Check with Modul technical dept. they told can use for upto 6500km .. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Review after 15k kms	2019-12-01	India		   Definitely a must oil for  bikes above 150cc. You will notice changes in gear shift, performance and mileage for sure. I am using in my Suzuki Gixxer SF since 15000kms. Must for racing experience. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Mogul 7100 10w40 : good engine oil	2020-01-25	India		   Most importantly engine vibration will be reduced and refinement will increase.  You will feel more in gear acceleration.Can go up to  5000 KM. Better to drainage  every 4500 KM. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	This is fitt for yamaha	2019-08-18	India		   Feel like awesome.... Smoothness on my engine.. No heat... Long milleage.. I mean using this product on my yamaha 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	... my bike engine and gear box works very smoothly Nice product From me five stars	2017-09-14	India		   I have a Honda shine sp 2017After using this oil my bike engine and gear box works very smoothlyNice productFrom me five stars 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Five Stars	2018-03-03	India	2	   Best oil for gixxer and bikes around the segment 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Go or not go for it..as your wish	2020-03-04	India		   Good oil...engine pick up is increase slitely...after using this oil for my new fzs v3 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	best oil for bike	2019-03-12	India		   earlier i used other compmay oil for bike but after using motul engine is running smooth 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	3	Go for offline, don't buy online because of quality issues.	2018-12-04	India	One	   Previously I was using TVS True4 10W-30 and after changing this oil I do not feel any difference. I think this is not genuine one. Better to buy from authorised retailer. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Excellent	2018-11-29	India	One	   Bike - Honda Trigger CBOil mileage - 7100 kmsDoes not affect top speed much. Gear shifts are also the same. Noise levels have reduced considerably. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Fantastic	2019-06-11	India		   This engine oil is amazing my bike's acceleration has increased, vibrations are reduced and it also helps in maintaining engine's temperature. You can use this engine oil for upto 2500-3000 km 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	3	Motul 10w40	2019-07-21	India		   Its ok... But the most surprising thing is dey shippd me a bttle available in the market of vietnam...  i dont knw if deres ne diffrnce between the indian origin and vietnam one.... 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Once you use motul, you will never go with other brand	2019-07-19	India		   Very nice product. No vibration on high speeds. Smooth and linear power delivery in low and mid range. Give your girl(bike) a treat with this. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Good product	2019-12-20	India		   Good product works very well for the bike 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Value for money	2018-02-27	India		   Checked oil after 2000km not even the colour of the oil changed. Less oxidizing, cold start become better. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Engine become smoother	2019-02-04	India	One	   Engine vibration become less also make smoother 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Excellent	2019-01-30	India		   Smooth ride. Excellent pickup. Good quality. Imported oil. 100% synthetic oil. Made in Vietnam 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	High quality engine oil. Using it in my apache ...	2017-03-10	India	3	   High quality engine oil. Using it in my apache 160..previously used tvs premium 4t oil.. After using performance  is much more improved.. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Good one	2019-07-21	India		   Good one..using in cb shine sp....4500 kmn max i think. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Suraj Sub	2019-11-06	India		   I will love placed an order on Amazon. Thanks 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	1	Shell better than motul (over hyped)	2018-10-09	India	One	   Pathetic shell advance ultra is far better than this oil over hyped ....it's been 500 km and I regret my decision to move from shell to motul 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Good product	2019-10-19	India		   After using it engine became smoother.. acceleration also increased a bit, not that much .. used for more than 5k km.. but it could be used for 1k km more 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Perfect for 1604v	2019-02-17	India	2	   Perfect for 160 4v 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Very good Product	2019-06-02	India		   Well i like the Motul  engine  oil..  My bike sound is totaly change after use it and bike performance  is increase. Packaging  is Satisfied. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Best Oil For 200 to 250cc Bikes	2019-07-28	India		   Extremely Best oil for my CBR 250r 2018 model. I got best mileage ever using this oil. I recomend to all 200 to 250cc bike owners to use this oil. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Good engine oil	2019-08-22	India		   Good engine oil..go for it.. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Best in this ptice range	2019-10-18	India		   Best in this ptice range 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Must for Karizma ZMR	2019-04-26	India		   I love my Karizma ZMR and my ZMR Loves This Oil,best oil for karizma just so smooth with zero viberations, gear shifting is very smooth 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	A nice product.	2020-08-05	India		   After using it the first thing that comes into my mind is the smoothness in my bike Apache RTR160...The vibration has gone down....Love it....Apache RTR owners can go for it.... 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Oil makes the engine smooth	2019-11-28	India		   Motul oil makes your engine smooth, this oil is very good in its class,. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	best for apache 200 4v 2.0	2019-11-09	India		   best for apache 200 4V 2.0 . went for a long trip . rode 370 kms a day with just  few stops . the smoothness remains even when riding it so long continously 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Its great n awesome.	2018-10-25	India		   Its really great...its the third timevim buying this for my cbr 150R. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	1	Low quality product.	2018-06-19	India		   Motul engine oil is very low quality product,kindly not use for Honda CBR 150r,after useing this product my bike heating problem increase & engine sounds also increase,very low quality product,after three days I m change this oil with servo now my bike again oky. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	1	Price is high	2020-06-13	India		   Price is too High and no value for money. Better to avoid this and try other alternatives 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Smooth	2020-08-12	India		   Good for engine 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Awesome	2019-01-28	India	One	   When it's motul. No second word in quality. Just go for it with required oil grade 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Best oil for your bike	2019-02-26	India		   Excellent product I drove more than 10K km with this oil on my rtr 160 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	One of the best engine oil	2018-11-20	India		   Have been using this engine oil in my Suzuki gixxer and have absolutely loved it.. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Nice one go for it	2020-03-01	India		   Very good 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Using for FZ , performance is good	2019-07-31	India		   Using for FZ , performance is good 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Good engine oil	2019-11-10	India		   Good engine oil. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	The product is good .	2018-10-09	India	One	   I like that product . but if it'll comes with 1.2ltr pack that would be great .. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Good	2020-07-26	India		   Good 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Excellent Product	2018-12-20	India		   I find this better than Shell in terms of bike performance. Used for Honda Unicorn 160 CC. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Performance Booster	2019-10-12	India		   Significant change in performance and mileage as well. My bike's engine now doesn't heat up so much and gear shifts are much smoother than before. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Good	2019-09-03	India		   After using this oil bike very smooth. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Price is higher	2019-09-25	India		   Product is good but price is higher on amazon compared to other online porta. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Value for Money	2019-12-28	India		   Using In my Honda Hornet 160R.Giving good mileage. When i used this engine oil the engine going smooth and the performance is very nice. Thank you Amazon 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Superb Product	2019-11-28	India		   Smootest engine oil. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Highly refined	2020-02-23	India		   Great oil if you are looking for smooth engine. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Worth every penny	2020-06-24	India		   I feared of receiving old stock of oil but got latest packed and I could see improvement immediately in bike ... Best in class 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Great for TVS rtr 160 4v	2019-06-29	India		   Its good product for TVS RTR 160 4V. There will not be any excessive sound or vibration 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Five Stars	2017-10-19	India		   Used it on hero achiever 150. Yes there is a difference in riding condition. Worth buying. Thanx amazon. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Good pick up	2019-08-26	India		   Very good oil. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Amazing performance	2018-02-18	India	One	   Amazing product, i used in my shine 2012 model, earlier was using Castrol, vibration was there but using this product vibration was almost gone within riding some km.worth to buy product. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Apache	2019-03-22	India	One	   Best engine oil Apache RTR 160 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Motion 7100	2019-06-02	India		   Engine smooth running for 60kmp ..This speed high low performance.. Morning bike kicke use panna starring problem iruku.. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Best for Apache RTR 160 4v	2020-06-24	India		   Best engine oil for Apache RTR 160 4v....clocked about 1200kms and still good to go...no issues... decrease vibration 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	best motorcycle oil for a mid range superbike	2019-01-02	India		   best motorcycle oil for a mid range superbike 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Nice engine oil..	2020-03-07	India		   Nice product... I installed it at my CBR250r .. its nice picup is good.mileage increase, gear system smooth etc... 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	The best	2019-08-17	India		   This is one of the best engine oil.I have used castrol and many otherThe moment when i used motul 10w40 it was on spot difference i got. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	2	BOSCH BETTER THAN MOTUL	2020-01-04	India		   Prefer BOSCH to MOTUL. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Buttery smooth on my HUNK	2018-10-16	India		   superb and buttery smooth performance, can ride easily 4000 km on my Hunk, there slight increase in the mileage section as well, quite happy with this product 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Five Stars	2017-10-25	India	One	   Very nice product. Engine is lot smoother than putting the engine oil from the SVC 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	One of the best engine oil	2019-09-22	India		   My apache 200 running smooth ... milage increase 10% ..Performance increase ...One of the best engine oil for high rpm bikes ... 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Best engine oil... Engine blood....	2019-11-18	India		   I'm using to super splendor... I love this engine oil.So smoother gear shifting. And increased mileage and pick up... 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Good quality engine oil...	2019-03-12	India		   This product is worth of money, and my engine sound excellent, smooth, & extra mileage! 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Five Stars	2017-03-25	India	5	   Excellent engine oil for those who drive Honda CB Shine 125. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	3	Harder gear shift	2017-08-14	India	One	   I have a honda and gear shifts have become of bajaj after using this oil 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Quality at its best	2019-11-04	India		   As always motul is the brand World wide its is non comparable ❤️ 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Worth your bucks	2019-01-30	India		   performance improves little bitgear shifting would become slightly smooth 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Excellent	2019-08-09	India		   Excellent my TV's Apache 160 RTR 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Awesome product	2019-03-23	India		   Product is awesome using for the 3rd time in my hornet 160r highly satisfied ,it will easily last around 5k kilometers4 star because of slow delivery by Amazon 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Simply good and better than others	2018-08-28	India		   Decent and better. oil colour stays with pink since a month ago. No much noise of engine. Best in keeping mileage rate. No drop im mileage 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Amazing performance	2018-12-09	India		   Amazing performance.Butter smooth gear shifting.After switching to Motul drive your bike for around 400 to 500km then you will notice the difference. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	1	Waste of money	2018-11-08	India	2	   It's a duplicate product. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	After 2 months	2018-07-19	India		   For first 10 days bike gixxer engine run like butter smooth. Later smoothness reduced but better than with suzuki engine oil. Motul oil is costly. Lets see how long it lasts. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Superb	2019-08-03	India		   Overall engine doesn't heat that much...oil viscosity is too good compared to other oils doesn't becomes thicker 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	2	not useful every oils same no difference	2020-02-17	India		   i use it for my fz fi v3.noise comes from engine side 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	It's a buttersmoothening product	2019-01-06	India		   Butter smooth engine performance. Used for my tvs wego 2012 model average & pick up improved by 5 kmpl and marginally respectively also a noticeable reduction in vibrations. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	2	Nothing any special	2019-04-02	India		   Not good for my bike hornet 160r 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Five Stars	2018-01-05	India	One	   Excellent Oil for my GS150R. Runs smoothly . can be used for at least 5000kms. Gor For IT 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Splendor plus owners... just go for it	2019-03-23	India		   Delivery is superfast.About oil...it blows my mind....i mean what to say.the smoothness of bike omg it feels so smooth . I drive my splendor plus to 80kmph still it like no vibrations. Just go for it guys... 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Nice... value for money	2019-11-15	India		   Reduced vibration.. on hero honda karizma zmr.. performance became smooth... mileage not seemed increase 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Motul 4Tsynthetic for RTR200	2019-08-21	India		   Awsome oil... Smooth.. and gives less vibrations 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	good product	2019-09-09	India		   nice.exciting price too 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Superb	2020-08-20	India		   Excellent for 200 cc segments..and above. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Super	2020-03-05	India		   Great results .... engine get more smooth and pickup increase and also engine vibration decrease after use it for my bajaj v15 standard. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Bought for my CBR250R. Motul oil is always good.	2018-09-14	India	One	   Bought for my CBR.Motul oil is always good. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Good👍	2019-08-01	India		   Good👍 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Awesome Product	2019-07-24	India		   I can't tell about the mileage, but bike feels butter smooth after pouring it.. Vibration levels has been reduced in my Gixxer SF.. Very nice oil, go for it blindly.. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	A bit expensive but worth it..	2019-03-26	India	One	   Best for 180 cc and above bikes 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	Good product.	2019-05-26	India		   Good product. 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	1	Not good	2019-06-18	India		   15 day performance very good and last next performance not better 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	4	GOOD PRODUCT	2020-03-08	India		   I have use it for my ct 100 after using it my gearbox I have get a very refine engine and also my top speed and mileage both increase 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	1	Missing product	2018-12-26	India	2	   Received empty carton 
Motul_104091_7100_4T_Fully_Synthetic_10W-40_Petrol_Engine_Oil_for_Bikes_(1_L)	5	Very good	2019-05-25	India		   Very good 
